user_id,session_id,timestamp,event_type,booking_id,check_in_date,check_out_date,hotel_id,item_id,location,num_guests,page_url,payment_method,price,room_type,total_price
user_00348,session_user_00348_003_61f87c,2025-05-20T01:46:43.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00706,session_user_00706_003_c43975,2025-05-20T01:46:43.319491,add_to_cart,,2025-06-09,2025-06-17,HOTEL_0121,c36ce56b-f9db-4fd2-b5ed-e580ce8e528c,Tokyo,,https://hotelbooking.example.com/cart,,253.85,Suite,
user_00706,session_user_00706_003_c43975,2025-05-20T01:49:55.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00348,session_user_00348_003_61f87c,2025-05-20T01:50:18.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00706,session_user_00706_003_c43975,2025-05-20T01:51:25.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00706,session_user_00706_003_c43975,2025-05-20T01:52:27.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00366,session_user_00366_001_f1b82f,2025-05-20T01:53:59.319491,complete_booking,b5488051-35be-47e3-a389-c95e9a76028c,2025-11-21,2025-11-27,HOTEL_0321,,Dubai,,https://hotelbooking.example.com/booking/confirmation/b5488051-35be-47e3-a389-c95e9a76028c,,,,701.03
user_00706,session_user_00706_003_c43975,2025-05-20T01:54:50.319491,complete_booking,9beb2e5e-8963-4e50-86ef-83dc73b72ddf,2025-06-09,2025-06-17,HOTEL_0121,,Tokyo,,https://hotelbooking.example.com/booking/confirmation/9beb2e5e-8963-4e50-86ef-83dc73b72ddf,,,,1881.69
user_00628,session_user_00628_003_e3acc5,2025-05-20T01:55:37.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T01:57:18.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00706,session_user_00706_003_c43975,2025-05-20T01:57:20.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00823,session_user_00823_003_3450af,2025-05-20T02:00:40.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:01:26.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00994,session_user_00994_001_da197b,2025-05-20T02:02:31.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00366,session_user_00366_001_f1b82f,2025-05-20T02:03:52.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00628,session_user_00628_003_e3acc5,2025-05-20T02:03:54.319491,search_hotels,,2025-12-30,2026-01-13,,,Rome,1,,,,,
user_00823,session_user_00823_003_3450af,2025-05-20T02:04:13.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00628,session_user_00628_003_e3acc5,2025-05-20T02:04:40.319491,view_hotel_details,,,,HOTEL_0391,,,,https://hotelbooking.example.com/hotel/HOTEL_0391,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T02:04:51.319491,search_hotels,,2025-07-26,2025-07-30,,,Dubai,3,,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:05:35.319491,search_hotels,,2026-01-31,2026-02-14,,,London,3,,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T02:06:05.319491,view_hotel_details,,,,HOTEL_0407,,,,https://hotelbooking.example.com/hotel/HOTEL_0407,,,,
user_00994,session_user_00994_001_da197b,2025-05-20T02:06:53.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T02:07:01.319491,view_hotel_details,,,,HOTEL_0361,,,,https://hotelbooking.example.com/hotel/HOTEL_0361,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:07:06.319491,view_hotel_details,,,,HOTEL_0468,,,,https://hotelbooking.example.com/hotel/HOTEL_0468,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:07:40.319491,view_hotel_details,,,,HOTEL_0297,,,,https://hotelbooking.example.com/hotel/HOTEL_0297,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T02:11:48.319491,add_to_cart,,2025-07-26,2025-07-30,HOTEL_0361,54a27efc-c2f2-4b57-ac17-d85e64d10f4c,Dubai,,https://hotelbooking.example.com/cart,,488.57,Family Room,
user_00628,session_user_00628_003_e3acc5,2025-05-20T02:13:30.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T02:14:03.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:14:16.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T02:15:46.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:15:52.319491,add_to_cart,,2026-01-31,2026-02-14,HOTEL_0297,c7af0485-1a1b-419f-8af4-b2487524a0bd,London,,https://hotelbooking.example.com/cart,,203.03,Standard,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:19:07.319491,search_hotels,,2025-07-09,2025-07-13,,,London,4,,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:20:33.319491,view_hotel_details,,,,HOTEL_0426,,,,https://hotelbooking.example.com/hotel/HOTEL_0426,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:20:52.319491,view_hotel_details,,,,HOTEL_0450,,,,https://hotelbooking.example.com/hotel/HOTEL_0450,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:21:15.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:22:46.319491,view_hotel_details,,,,HOTEL_0248,,,,https://hotelbooking.example.com/hotel/HOTEL_0248,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:23:22.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:23:36.319491,view_hotel_details,,,,HOTEL_0093,,,,https://hotelbooking.example.com/hotel/HOTEL_0093,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T02:23:46.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,bank_transfer,,,
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:23:53.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T02:24:20.319491,complete_booking,30ba3e6e-f8c2-4aee-a753-ec553e055e1f,2025-07-26,2025-07-30,HOTEL_0361,,Dubai,,https://hotelbooking.example.com/booking/confirmation/30ba3e6e-f8c2-4aee-a753-ec553e055e1f,,,,523.77
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:24:48.319491,search_hotels,,2026-01-03,2026-01-04,,,Paris,2,,,,,
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:25:59.319491,view_hotel_details,,,,HOTEL_0342,,,,https://hotelbooking.example.com/hotel/HOTEL_0342,,,,
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:27:01.319491,view_hotel_details,,,,HOTEL_0332,,,,https://hotelbooking.example.com/hotel/HOTEL_0332,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:28:30.319491,add_to_cart,,2025-07-09,2025-07-13,HOTEL_0093,da39ac27-7bda-4ac9-9438-ada91e0fca0d,London,,https://hotelbooking.example.com/cart,,297.1,Suite,
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:28:32.319491,view_hotel_details,,,,HOTEL_0014,,,,https://hotelbooking.example.com/hotel/HOTEL_0014,,,,
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:29:06.319491,view_hotel_details,,,,HOTEL_0247,,,,https://hotelbooking.example.com/hotel/HOTEL_0247,,,,
user_00221,session_user_00221_004_ec0e73,2025-05-20T02:30:14.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:31:52.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:32:00.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00309,session_user_00309_001_806172,2025-05-20T02:32:10.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00309,session_user_00309_001_806172,2025-05-20T02:32:54.319491,search_hotels,,2025-06-22,2025-06-29,,,New York,3,,,,,
user_00078,session_user_00078_001_224d04,2025-05-20T02:33:00.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:33:07.319491,complete_booking,dc3602e3-86b1-49f0-a052-61f6a4f3f201,2026-01-31,2026-02-14,HOTEL_0297,,London,,https://hotelbooking.example.com/booking/confirmation/dc3602e3-86b1-49f0-a052-61f6a4f3f201,,,,1175.01
user_00309,session_user_00309_001_806172,2025-05-20T02:33:19.319491,view_hotel_details,,,,HOTEL_0465,,,,https://hotelbooking.example.com/hotel/HOTEL_0465,,,,
user_00309,session_user_00309_001_806172,2025-05-20T02:34:37.319491,view_hotel_details,,,,HOTEL_0269,,,,https://hotelbooking.example.com/hotel/HOTEL_0269,,,,
user_00755,session_user_00755_001_914a87,2025-05-20T02:35:19.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00179,session_user_00179_005_23a55a,2025-05-20T02:35:33.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00309,session_user_00309_001_806172,2025-05-20T02:36:24.319491,view_hotel_details,,,,HOTEL_0472,,,,https://hotelbooking.example.com/hotel/HOTEL_0472,,,,
user_00221,session_user_00221_004_ec0e73,2025-05-20T02:36:51.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T02:37:37.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:37:40.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:37:42.319491,add_to_cart,,2026-01-03,2026-01-04,HOTEL_0247,10587b97-fbe3-4f0d-bd45-e9125b4db512,Paris,,https://hotelbooking.example.com/cart,,177.12,Suite,
user_00755,session_user_00755_001_914a87,2025-05-20T02:37:59.319491,search_hotels,,2025-08-07,2025-08-18,,,Paris,3,,,,,
user_00461,session_user_00461_003_180766,2025-05-20T02:38:05.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00755,session_user_00755_001_914a87,2025-05-20T02:39:47.319491,view_hotel_details,,,,HOTEL_0330,,,,https://hotelbooking.example.com/hotel/HOTEL_0330,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:39:56.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,bank_transfer,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T02:41:10.319491,search_hotels,,2025-12-09,2025-12-14,,,Dubai,1,,,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T02:42:40.319491,view_hotel_details,,,,HOTEL_0265,,,,https://hotelbooking.example.com/hotel/HOTEL_0265,,,,
user_00755,session_user_00755_001_914a87,2025-05-20T02:42:46.319491,add_to_cart,,2025-08-07,2025-08-18,HOTEL_0330,946fa604-20c4-4d9e-ac47-413cb583a34a,Paris,,https://hotelbooking.example.com/cart,,268.52,Standard,
user_00833,session_user_00833_001_b06fcd,2025-05-20T02:44:10.319491,view_hotel_details,,,,HOTEL_0028,,,,https://hotelbooking.example.com/hotel/HOTEL_0028,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T02:44:11.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00179,session_user_00179_005_23a55a,2025-05-20T02:44:48.319491,search_hotels,,2026-03-08,2026-03-11,,,New York,3,,,,,
user_00607,session_user_00607_004_9da23f,2025-05-20T02:44:49.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00309,session_user_00309_001_806172,2025-05-20T02:45:36.319491,add_to_cart,,2025-06-22,2025-06-29,HOTEL_0472,b68d2cff-a2d1-4d79-8ced-fa717d3fecf5,New York,,https://hotelbooking.example.com/cart,,264.35,Standard,
user_00833,session_user_00833_001_b06fcd,2025-05-20T02:45:43.319491,view_hotel_details,,,,HOTEL_0351,,,,https://hotelbooking.example.com/hotel/HOTEL_0351,,,,
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:46:06.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00161,session_user_00161_003_59ae27,2025-05-20T02:46:10.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00755,session_user_00755_001_914a87,2025-05-20T02:46:15.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00179,session_user_00179_005_23a55a,2025-05-20T02:46:25.319491,view_hotel_details,,,,HOTEL_0231,,,,https://hotelbooking.example.com/hotel/HOTEL_0231,,,,
user_00755,session_user_00755_001_914a87,2025-05-20T02:46:25.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T02:46:38.319491,view_hotel_details,,,,HOTEL_0351,,,,https://hotelbooking.example.com/hotel/HOTEL_0351,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:46:41.319491,complete_booking,566ea7f3-490c-4477-b054-cdcdc955db83,2025-07-09,2025-07-13,HOTEL_0093,,London,,https://hotelbooking.example.com/booking/confirmation/566ea7f3-490c-4477-b054-cdcdc955db83,,,,1141.42
user_00179,session_user_00179_005_23a55a,2025-05-20T02:46:48.319491,view_hotel_details,,,,HOTEL_0156,,,,https://hotelbooking.example.com/hotel/HOTEL_0156,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T02:47:55.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00161,session_user_00161_003_59ae27,2025-05-20T02:49:55.319491,search_hotels,,2025-12-21,2025-12-22,,,Paris,2,,,,,
user_00875,session_user_00875_003_2081bc,2025-05-20T02:50:30.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T02:51:31.319491,search_hotels,,2026-01-10,2026-01-24,,,New York,2,,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T02:51:39.319491,view_hotel_details,,,,HOTEL_0138,,,,https://hotelbooking.example.com/hotel/HOTEL_0138,,,,
user_00607,session_user_00607_004_9da23f,2025-05-20T02:52:05.319491,search_hotels,,2025-10-28,2025-11-09,,,London,1,,,,,
user_00607,session_user_00607_004_9da23f,2025-05-20T02:52:42.319491,view_hotel_details,,,,HOTEL_0307,,,,https://hotelbooking.example.com/hotel/HOTEL_0307,,,,
user_00607,session_user_00607_004_9da23f,2025-05-20T02:52:58.319491,view_hotel_details,,,,HOTEL_0274,,,,https://hotelbooking.example.com/hotel/HOTEL_0274,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T02:53:08.319491,view_hotel_details,,,,HOTEL_0381,,,,https://hotelbooking.example.com/hotel/HOTEL_0381,,,,
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:53:36.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T02:54:02.319491,add_to_cart,,2025-12-09,2025-12-14,HOTEL_0351,c1c1f11f-ca1f-4d01-a135-91046fce412f,Dubai,,https://hotelbooking.example.com/cart,,246.81,Family Room,
user_00607,session_user_00607_004_9da23f,2025-05-20T02:54:08.319491,view_hotel_details,,,,HOTEL_0284,,,,https://hotelbooking.example.com/hotel/HOTEL_0284,,,,
user_00179,session_user_00179_005_23a55a,2025-05-20T02:54:09.319491,add_to_cart,,2026-03-08,2026-03-11,HOTEL_0156,87771fb0-b9a9-4a95-ad12-3579d9449980,New York,,https://hotelbooking.example.com/cart,,476.37,Suite,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T02:54:11.319491,search_hotels,,2025-12-08,2025-12-19,,,Rio de Janeiro,3,,,,,
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:54:30.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,credit_card,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T02:54:32.319491,view_hotel_details,,,,HOTEL_0045,,,,https://hotelbooking.example.com/hotel/HOTEL_0045,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T02:54:41.319491,view_hotel_details,,,,HOTEL_0198,,,,https://hotelbooking.example.com/hotel/HOTEL_0198,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T02:54:52.319491,view_hotel_details,,,,HOTEL_0256,,,,https://hotelbooking.example.com/hotel/HOTEL_0256,,,,
user_00755,session_user_00755_001_914a87,2025-05-20T02:54:54.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,credit_card,,,
user_00309,session_user_00309_001_806172,2025-05-20T02:55:05.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T02:55:55.319491,view_hotel_details,,,,HOTEL_0084,,,,https://hotelbooking.example.com/hotel/HOTEL_0084,,,,
user_00607,session_user_00607_004_9da23f,2025-05-20T02:56:44.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T02:56:46.319491,view_hotel_details,,,,HOTEL_0105,,,,https://hotelbooking.example.com/hotel/HOTEL_0105,,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T02:57:02.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T02:57:10.319491,add_to_cart,,2026-01-10,2026-01-24,HOTEL_0084,6030f191-910b-4aaf-b6f1-be02613a596e,New York,,https://hotelbooking.example.com/cart,,464.21,Deluxe,
user_00161,session_user_00161_003_59ae27,2025-05-20T02:57:34.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00309,session_user_00309_001_806172,2025-05-20T02:58:00.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T02:58:27.319491,view_hotel_details,,,,HOTEL_0188,,,,https://hotelbooking.example.com/hotel/HOTEL_0188,,,,
user_00479,session_user_00479_001_47e318,2025-05-20T02:58:31.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00133,session_user_00133_002_608334,2025-05-20T02:58:33.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00755,session_user_00755_001_914a87,2025-05-20T02:59:29.319491,complete_booking,edb2e9c4-3167-4476-b1f9-76111f5b6af3,2025-08-07,2025-08-18,HOTEL_0330,,Paris,,https://hotelbooking.example.com/booking/confirmation/edb2e9c4-3167-4476-b1f9-76111f5b6af3,,,,1331.96
user_00345,session_user_00345_003_09c8d4,2025-05-20T02:59:36.319491,complete_booking,dfb938e7-8b5c-454b-81a9-7ba8375bdf32,2026-01-03,2026-01-04,HOTEL_0247,,Paris,,https://hotelbooking.example.com/booking/confirmation/dfb938e7-8b5c-454b-81a9-7ba8375bdf32,,,,548.98
user_00903,session_user_00903_001_fdeb51,2025-05-20T02:59:44.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T03:00:24.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00479,session_user_00479_001_47e318,2025-05-20T03:00:40.319491,search_hotels,,2025-11-15,2025-11-22,,,New York,1,,,,,
user_00345,session_user_00345_003_09c8d4,2025-05-20T03:01:07.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T03:01:50.319491,add_to_cart,,2025-12-08,2025-12-19,HOTEL_0188,fa508065-00b5-4aa5-b95e-1ae67494a859,Rio de Janeiro,,https://hotelbooking.example.com/cart,,230.86,Suite,
user_00179,session_user_00179_005_23a55a,2025-05-20T03:02:01.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T03:02:19.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00309,session_user_00309_001_806172,2025-05-20T03:02:39.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,bank_transfer,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T03:03:25.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T03:04:58.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00903,session_user_00903_001_fdeb51,2025-05-20T03:05:23.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00023,session_user_00023_003_241c9c,2025-05-20T03:05:29.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00133,session_user_00133_002_608334,2025-05-20T03:05:34.319491,search_hotels,,2026-02-09,2026-02-13,,,London,4,,,,,
user_00313,session_user_00313_001_ce2b93,2025-05-20T03:06:20.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00755,session_user_00755_001_914a87,2025-05-20T03:07:03.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T03:07:11.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00133,session_user_00133_002_608334,2025-05-20T03:07:27.319491,view_hotel_details,,,,HOTEL_0059,,,,https://hotelbooking.example.com/hotel/HOTEL_0059,,,,
user_00133,session_user_00133_002_608334,2025-05-20T03:07:51.319491,view_hotel_details,,,,HOTEL_0470,,,,https://hotelbooking.example.com/hotel/HOTEL_0470,,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T03:08:11.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,bank_transfer,,,
user_00179,session_user_00179_005_23a55a,2025-05-20T03:08:53.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T03:10:13.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00309,session_user_00309_001_806172,2025-05-20T03:10:18.319491,complete_booking,3660cec6-d6c5-4845-9e4a-51c618a1411d,2025-06-22,2025-06-29,HOTEL_0472,,New York,,https://hotelbooking.example.com/booking/confirmation/3660cec6-d6c5-4845-9e4a-51c618a1411d,,,,1402.77
user_00479,session_user_00479_001_47e318,2025-05-20T03:10:22.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T03:11:03.319491,complete_booking,00120cc8-c7b1-4108-aeba-ae14a6c857bd,2026-01-10,2026-01-24,HOTEL_0084,,New York,,https://hotelbooking.example.com/booking/confirmation/00120cc8-c7b1-4108-aeba-ae14a6c857bd,,,,1079.8
user_00023,session_user_00023_003_241c9c,2025-05-20T03:11:22.319491,search_hotels,,2025-09-23,2025-09-30,,,London,1,,,,,
user_00179,session_user_00179_005_23a55a,2025-05-20T03:11:57.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00023,session_user_00023_003_241c9c,2025-05-20T03:12:13.319491,view_hotel_details,,,,HOTEL_0298,,,,https://hotelbooking.example.com/hotel/HOTEL_0298,,,,
user_00313,session_user_00313_001_ce2b93,2025-05-20T03:12:13.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T03:13:41.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,credit_card,,,
user_00133,session_user_00133_002_608334,2025-05-20T03:14:41.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00739,session_user_00739_005_b6382a,2025-05-20T03:14:45.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00309,session_user_00309_001_806172,2025-05-20T03:15:10.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T03:15:48.319491,complete_booking,5447d497-7f51-457b-beb7-bbf53468dfd1,2025-12-09,2025-12-14,HOTEL_0351,,Dubai,,https://hotelbooking.example.com/booking/confirmation/5447d497-7f51-457b-beb7-bbf53468dfd1,,,,1250.73
user_00076,session_user_00076_004_b4c1d8,2025-05-20T03:15:58.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00871,session_user_00871_004_ef155f,2025-05-20T03:19:02.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00076,session_user_00076_004_b4c1d8,2025-05-20T03:19:06.319491,search_hotels,,2026-05-12,2026-05-21,,,Tokyo,1,,,,,
user_00871,session_user_00871_004_ef155f,2025-05-20T03:19:21.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00076,session_user_00076_004_b4c1d8,2025-05-20T03:19:26.319491,view_hotel_details,,,,HOTEL_0148,,,,https://hotelbooking.example.com/hotel/HOTEL_0148,,,,
user_00023,session_user_00023_003_241c9c,2025-05-20T03:19:32.319491,add_to_cart,,2025-09-23,2025-09-30,HOTEL_0298,9b957fa8-36fe-4ccd-9d79-cf865be3c9a7,London,,https://hotelbooking.example.com/cart,,302.46,Suite,
user_00076,session_user_00076_004_b4c1d8,2025-05-20T03:20:18.319491,view_hotel_details,,,,HOTEL_0190,,,,https://hotelbooking.example.com/hotel/HOTEL_0190,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T03:21:04.319491,complete_booking,9336d1fc-d5f1-4259-8e06-1d194158c763,2025-12-08,2025-12-19,HOTEL_0188,,Rio de Janeiro,,https://hotelbooking.example.com/booking/confirmation/9336d1fc-d5f1-4259-8e06-1d194158c763,,,,656.65
user_00076,session_user_00076_004_b4c1d8,2025-05-20T03:21:37.319491,add_to_cart,,2026-05-12,2026-05-21,HOTEL_0190,04060b52-e634-4ffa-97c8-8de2aae37a6b,Tokyo,,https://hotelbooking.example.com/cart,,261.56,Standard,
user_00179,session_user_00179_005_23a55a,2025-05-20T03:21:49.319491,complete_booking,4988f5ad-f262-41d4-bd2b-7eda30c5c74d,2026-03-08,2026-03-11,HOTEL_0156,,New York,,https://hotelbooking.example.com/booking/confirmation/4988f5ad-f262-41d4-bd2b-7eda30c5c74d,,,,824.37
user_00179,session_user_00179_005_23a55a,2025-05-20T03:23:09.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00833,session_user_00833_001_b06fcd,2025-05-20T03:24:18.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00023,session_user_00023_003_241c9c,2025-05-20T03:27:26.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00076,session_user_00076_004_b4c1d8,2025-05-20T03:27:47.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00076,session_user_00076_004_b4c1d8,2025-05-20T03:29:56.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00374,session_user_00374_003_a6fbcf,2025-05-20T03:29:59.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00023,session_user_00023_003_241c9c,2025-05-20T03:32:22.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00759,session_user_00759_002_1046ca,2025-05-20T03:38:21.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00023,session_user_00023_003_241c9c,2025-05-20T03:39:33.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,credit_card,,,
